Race_ID,Horse_ID,Finish_Time,Gate,Finish Position,Prize,Bloodline,Breed_Type,Fire,Genotype,ClassLevel
BM1dAxXY,25112,96.2517,8,8,0,Buterin,genesis,0,Z9,292
BM1dAxXY,195276,96.0951,7,5,0,Buterin,legendary,0,Z19,227
BM1dAxXY,496759,95.8887,3,4,0,Buterin,elite,1,Z22,260
rXD1vha,21357,95.0408,1,2,0,Buterin,genesis,1,Z9,274
rXD1vha,518043,95.8203,10,12,0,Buterin,elite,0,Z40,256
rXD1vha,445471,95.6439,7,10,0,Buterin,exclusive,0,Z25,251
rXD1vha,440417,95.082,5,3,0,Buterin,cross,0,Z43,292
rXD1vha,208824,95.6936,2,11,0,Szabo,exclusive,1,Z6,297
rXD1vha,190819,95.6045,8,9,0,Finney,exclusive,0,Z14,299
rXD1vha,590199,95.2594,6,5,0,Buterin,cross,0,Z40,237
rXD1vha,476355,95.3376,11,6,0,Buterin,elite,0,Z22,260
rXD1vha,476284,95.3453,9,7,0,Szabo,cross,0,Z21,254
rXD1vha,89777,94.6651,12,1,0,Szabo,exclusive,1,Z16,295
rXD1vha,142388,95.2306,4,4,0,Buterin,legendary,0,Z14,254
rXD1vha,452920,95.3888,3,8,0,Finney,exclusive,0,Z23,270
VzmszD9a,214485,97.2047,7,8,0,Finney,legendary,0,Z14,267
VzmszD9a,582192,97.144,10,7,0,Buterin,elite,0,Z33,245
VzmszD9a,509708,97.0611,4,5,0,Buterin,exclusive,0,Z18,248
VzmszD9a,518363,96.7664,11,1,0,Buterin,elite,1,Z25,270
VzmszD9a,453729,97.0748,8,6,0,Nakamoto,pacer,0,Z26,228
VzmszD9a,98813,97.2526,2,9,0,Buterin,legendary,0,Z18,261
VzmszD9a,433728,97.5201,6,12,0,Buterin,legendary,0,Z19,255
VzmszD9a,424277,96.7857,9,2,0,Szabo,elite,1,Z19,255
VzmszD9a,493926,97.3824,3,11,0,Buterin,legendary,0,Z15,246
VzmszD9a,452920,97.3666,5,10,0,Finney,exclusive,0,Z23,270
VzmszD9a,410991,96.8679,12,3,0,Szabo,exclusive,1,Z5,295
VzmszD9a,143839,97.0011,1,4,0,Nakamoto,exclusive,0,Z4,268
XGXk5NUU,490295,95.3715,3,3,0,Buterin,exclusive,0,Z24,258
XGXk5NUU,434185,95.7028,5,7,0,Finney,exclusive,1,Z8,294
XGXk5NUU,208824,96.1422,6,12,0,Szabo,exclusive,1,Z6,297
XGXk5NUU,466296,95.812,1,9,0,Buterin,elite,0,Z44,208
XGXk5NUU,516871,95.0831,12,1,0,Finney,elite,1,Z20,286
XGXk5NUU,590199,96.0524,11,11,0,Buterin,cross,0,Z40,237
XGXk5NUU,481563,95.8059,10,8,0,Buterin,cross,0,Z231,279
XGXk5NUU,41304,95.9762,8,10,0,Buterin,genesis,0,Z8,237
XGXk5NUU,440586,95.6583,2,6,0,Buterin,elite,0,Z43,229
XGXk5NUU,452920,95.5599,7,5,0,Finney,exclusive,0,Z23,270
XGXk5NUU,443016,95.3536,9,2,0,Finney,elite,0,Z12,300
XGXk5NUU,143839,95.4784,4,4,0,Nakamoto,exclusive,0,Z4,268
a8hexljS,25057,94.6509,9,1,0,Buterin,genesis,0,Z9,276
a8hexljS,320219,96.0066,10,12,0,Nakamoto,elite,1,Z9,261
a8hexljS,593646,95.4817,4,9,0,Buterin,elite,1,Z42,300
a8hexljS,388657,95.089,2,4,0,Buterin,exclusive,0,Z20,269
a8hexljS,60852,95.4226,6,7,0,Finney,legendary,0,Z10,264
a8hexljS,501878,95.8921,3,11,0,Buterin,elite,0,Z33,238
a8hexljS,49268,95.4769,12,8,0,Buterin,legendary,1,Z14,287
a8hexljS,500255,95.1243,11,5,0,Buterin,pacer,0,Z268,250
a8hexljS,187711,95.3813,5,6,0,Finney,exclusive,0,Z15,245
a8hexljS,520054,94.9113,7,2,0,Finney,elite,0,Z30,251
a8hexljS,365926,94.9503,8,3,0,Finney,legendary,0,Z14,259
a8hexljS,134698,95.6205,1,10,0,Finney,legendary,0,Z10,235
RTkAyShG,601314,95.0594,12,4,0,Finney,elite,0,Z12,276
RTkAyShG,462629,95.501,10,8,0,Finney,pacer,0,Z36,243
RTkAyShG,529556,95.7321,3,11,0,Buterin,elite,0,Z23,300
RTkAyShG,504684,94.8256,11,2,810000000000000,Buterin,cross,1,Z27,291
RTkAyShG,451170,94.9431,7,3,486000000000000,Finney,cross,0,Z32,234
RTkAyShG,595296,93.8414,8,1,1944000000000000,Finney,elite,1,Z17,279
RTkAyShG,591974,95.2275,1,5,0,Buterin,elite,0,Z17,262
RTkAyShG,528011,95.3836,5,6,0,Buterin,exclusive,0,Z30,282
RTkAyShG,411406,95.426,2,7,0,Buterin,elite,0,Z24,273
RTkAyShG,468414,96.0579,4,12,0,Finney,cross,0,Z47,239
RTkAyShG,600327,95.556,6,9,0,Buterin,exclusive,1,Z33,296
RTkAyShG,598780,95.5595,9,10,0,Buterin,elite,0,Z34,261
GDortgT,523212,96.4631,8,10,0,Finney,elite,0,Z20,300
GDortgT,583349,95.5801,10,2,4320000000000000,Finney,cross,1,Z46,300
GDortgT,400023,95.7541,6,3,2592000000000000,Buterin,legendary,0,Z15,300
GDortgT,403002,96.0346,11,6,0,Buterin,elite,0,Z21,266
GDortgT,520083,96.5771,7,12,0,Szabo,elite,0,Z16,300
GDortgT,504215,96.3603,9,9,0,Buterin,legendary,1,Z18,300
GDortgT,527855,96.4919,2,11,0,Buterin,elite,0,Z18,300
GDortgT,210762,95.9926,4,5,0,Buterin,exclusive,0,Z10,292
GDortgT,172853,96.2981,1,7,0,Finney,legendary,0,Z10,269
GDortgT,523185,95.9675,3,4,0,Buterin,elite,0,Z18,300
GDortgT,145309,95.0042,12,1,10368000000000000,Finney,exclusive,0,Z21,266
GDortgT,366474,96.3166,5,8,0,Buterin,exclusive,1,Z25,300
T5DlkR5N,585467,96.0285,11,12,0,Buterin,elite,0,Z22,284
T5DlkR5N,210762,95.9337,7,11,0,Buterin,exclusive,1,Z10,292
T5DlkR5N,584896,95.387,8,5,0,Buterin,elite,0,Z30,259
T5DlkR5N,593943,95.5787,12,6,0,Buterin,elite,1,Z37,261
T5DlkR5N,445642,95.1613,4,2,0,Finney,elite,1,Z21,297
T5DlkR5N,601603,95.2475,3,3,0,Buterin,elite,0,Z13,252
T5DlkR5N,595787,94.7896,1,1,0,Finney,elite,0,Z22,269
T5DlkR5N,358945,95.8114,9,10,0,Nakamoto,exclusive,0,Z5,300
T5DlkR5N,195172,95.8045,6,9,0,Finney,exclusive,0,Z21,253
T5DlkR5N,433518,95.2706,10,4,0,Buterin,exclusive,0,Z10,265
T5DlkR5N,549844,95.7033,2,7,0,Szabo,cross,0,Z20,250
T5DlkR5N,433430,95.7278,5,8,0,Finney,exclusive,0,Z20,300
qrnbBK5A,106292,95.9069,1,10,0,Finney,exclusive,0,Z11,300
qrnbBK5A,65117,95.162,9,4,0,Buterin,elite,0,Z13,254
qrnbBK5A,88898,94.9812,6,3,5184000000000000,Finney,elite,1,Z34,300
qrnbBK5A,48647,95.8533,5,9,0,Buterin,legendary,0,Z16,277
qrnbBK5A,129100,96.8617,2,12,0,Buterin,exclusive,1,Z27,299
qrnbBK5A,581400,95.2832,11,5,0,Szabo,cross,0,Z30,300
qrnbBK5A,153255,96.3098,3,11,0,Finney,exclusive,0,Z17,277
qrnbBK5A,6087,95.3038,7,6,0,Buterin,genesis,0,Z10,274
qrnbBK5A,7046,94.3012,12,2,8640000000000000,Nakamoto,elite,1,Z7,300
qrnbBK5A,105986,93.8729,8,1,20736000000000000,Nakamoto,elite,0,Z10,300
qrnbBK5A,37067,95.6219,4,7,0,Nakamoto,elite,0,Z7,300
qrnbBK5A,117107,95.685,10,8,0,Nakamoto,exclusive,0,Z8,285
RPjW9jX,477342,96.0884,4,6,0,Buterin,cross,0,Z24,289
RPjW9jX,330464,96.2205,5,10,0,Finney,legendary,0,Z14,260
RPjW9jX,208533,95.7893,11,1,0,Finney,legendary,0,Z10,270
RPjW9jX,457094,95.9296,12,2,0,Finney,exclusive,0,Z16,296
RPjW9jX,593943,96.8453,8,12,0,Buterin,elite,1,Z37,261
RPjW9jX,470385,96.0293,1,3,0,Buterin,pacer,0,Z268,263
RPjW9jX,72078,96.0374,6,4,0,Buterin,legendary,1,Z17,254
RPjW9jX,491273,96.089,7,7,0,Buterin,cross,0,Z40,252
RPjW9jX,194961,96.4229,2,11,0,Finney,exclusive,0,Z14,273
RPjW9jX,488796,96.1022,3,9,0,Buterin,pacer,0,Z268,297
RPjW9jX,21090,96.0622,9,5,0,Buterin,genesis,0,Z9,257
RPjW9jX,522122,96.0957,10,8,0,Buterin,exclusive,1,Z30,294
iKHjFl7U,512094,96.8624,11,6,0,Finney,cross,0,Z20,239
iKHjFl7U,217828,96.9163,12,7,0,Buterin,exclusive,0,Z18,259
iKHjFl7U,510348,96.5541,2,1,0,Buterin,pacer,0,Z268,248
iKHjFl7U,462012,96.7041,3,2,0,Buterin,elite,0,Z30,236
iKHjFl7U,440534,96.8041,9,4,0,Buterin,exclusive,0,Z13,255
iKHjFl7U,38552,97.0483,7,10,0,Buterin,legendary,0,Z12,225
iKHjFl7U,429140,96.8151,1,5,0,Finney,exclusive,0,Z16,259
iKHjFl7U,476262,96.7079,4,3,0,Buterin,cross,0,Z44,232
iKHjFl7U,471302,96.9796,5,8,0,Buterin,cross,1,Z26,261
iKHjFl7U,463183,97.094,10,12,0,Buterin,exclusive,0,Z30,265
iKHjFl7U,433430,96.9956,6,9,0,Finney,exclusive,1,Z20,300
iKHjFl7U,399969,97.0914,8,11,0,Buterin,elite,1,Z19,259
CjOOTMnN,592729,94.8565,8,4,0,Buterin,elite,1,Z33,300
CjOOTMnN,46054,95.5212,10,8,0,Buterin,genesis,0,Z10,275
CjOOTMnN,433153,95.1623,4,6,0,Buterin,exclusive,0,Z27,245
CjOOTMnN,196890,95.6821,6,10,0,Nakamoto,elite,1,Z6,275
CjOOTMnN,131128,93.8566,1,1,0,Finney,exclusive,1,Z15,265
CjOOTMnN,208533,95.4719,12,7,0,Finney,legendary,0,Z10,270
CjOOTMnN,28679,94.5904,2,2,0,Buterin,genesis,0,Z8,295
CjOOTMnN,217105,96.0355,7,11,0,Nakamoto,exclusive,0,Z4,292
CjOOTMnN,358595,96.5559,3,12,0,Buterin,elite,0,Z40,251
CjOOTMnN,500255,94.8374,9,3,0,Buterin,pacer,0,Z268,249
CjOOTMnN,187711,94.9334,5,5,0,Finney,exclusive,0,Z15,245
CjOOTMnN,391044,95.6,11,9,0,Finney,exclusive,0,Z17,244
hLirDjBu,390799,95.3707,4,4,0,Buterin,exclusive,0,Z30,253
hLirDjBu,449592,95.8829,5,10,0,Finney,legendary,0,Z14,284
hLirDjBu,5548,95.6579,10,7,0,Nakamoto,exclusive,0,Z3,247
hLirDjBu,516072,95.4549,11,5,0,Buterin,exclusive,0,Z18,291
hLirDjBu,504737,95.5083,8,6,0,Buterin,pacer,0,Z268,260
hLirDjBu,28679,95.7799,7,9,0,Buterin,genesis,0,Z8,295
hLirDjBu,72078,96.5446,1,12,0,Buterin,legendary,1,Z17,254
hLirDjBu,10150,96.1373,6,11,0,Buterin,genesis,0,Z10,226
hLirDjBu,509997,94.6865,9,1,0,Finney,elite,1,Z24,250
hLirDjBu,142224,95.12,12,2,0,Finney,exclusive,0,Z10,295
hLirDjBu,522122,95.1966,3,3,0,Buterin,exclusive,1,Z30,294
hLirDjBu,157327,95.7422,2,8,0,Nakamoto,exclusive,0,Z4,273
tPFYVleh,438332,97.0633,7,3,0,Finney,legendary,0,Z13,288
tPFYVleh,460423,97.0417,3,1,0,Buterin,legendary,0,Z20,206
tPFYVleh,437693,97.2377,12,7,0,Nakamoto,exclusive,0,Z5,262
tPFYVleh,516072,97.0514,5,2,0,Buterin,exclusive,0,Z18,291
tPFYVleh,437180,97.2388,11,8,0,Finney,elite,0,Z18,286
tPFYVleh,588241,97.1088,9,4,0,Finney,elite,0,Z22,300
tPFYVleh,398679,97.1275,2,6,0,Buterin,legendary,0,Z20,251
tPFYVleh,480666,97.113,8,5,0,Buterin,legendary,1,Z18,240
tPFYVleh,509997,97.7691,6,12,0,Finney,elite,0,Z24,250
tPFYVleh,520054,97.3594,4,9,0,Finney,elite,0,Z30,250
tPFYVleh,18055,97.4654,1,10,0,Szabo,legendary,1,Z7,292
tPFYVleh,399969,97.4816,10,11,0,Buterin,elite,1,Z19,259
BT7ostQB,592428,95.2132,9,7,0,Buterin,elite,0,Z30,245
BT7ostQB,588199,95.1693,5,6,0,Finney,elite,0,Z17,300
BT7ostQB,505901,95.951,6,12,0,Buterin,cross,1,Z51,291
BT7ostQB,588393,95.3233,1,10,0,Nakamoto,elite,0,Z4,300
BT7ostQB,457927,94.5858,8,2,1620000000000000,Buterin,exclusive,1,Z21,294
BT7ostQB,449660,95.2495,11,8,0,Nakamoto,cross,0,Z17,258
BT7ostQB,595968,95.1358,3,4,0,Szabo,elite,0,Z12,300
BT7ostQB,595065,94.2839,10,1,3888000000000000,Finney,elite,1,Z26,300
BT7ostQB,593163,95.2564,4,9,0,Buterin,cross,0,Z47,256
BT7ostQB,590947,94.6109,7,3,972000000000000,Szabo,elite,0,Z10,300
BT7ostQB,594511,95.1643,12,5,0,Finney,elite,0,Z15,279
BT7ostQB,499198,95.85,2,11,0,Buterin,pacer,0,Z268,286
TiVVd6sm,466630,94.6586,7,3,0,Buterin,exclusive,0,Z13,252
TiVVd6sm,582319,94.6862,10,4,0,Buterin,elite,1,Z35,297
TiVVd6sm,424277,94.9944,5,8,0,Szabo,elite,0,Z19,256
TiVVd6sm,585936,94.78,2,5,0,Buterin,elite,0,Z30,274
TiVVd6sm,419438,94.9283,12,6,0,Szabo,exclusive,0,Z10,296
TiVVd6sm,418410,94.9369,1,7,0,Finney,exclusive,0,Z28,273
TiVVd6sm,453049,96.7033,6,12,0,Buterin,cross,0,Z33,240
TiVVd6sm,446258,95.0557,8,9,0,Buterin,exclusive,0,Z21,253
TiVVd6sm,509997,95.6618,4,11,0,Finney,elite,1,Z24,250
TiVVd6sm,495585,95.2188,9,10,0,Buterin,elite,0,Z37,257
TiVVd6sm,522122,93.2737,11,1,0,Buterin,exclusive,0,Z30,294
TiVVd6sm,399969,94.2562,3,2,0,Buterin,elite,1,Z19,259
DJjZe8Q,475391,95.2225,5,7,0,Finney,legendary,0,Z12,257
DJjZe8Q,320219,95.5394,12,9,0,Nakamoto,elite,1,Z9,261
DJjZe8Q,466630,95.347,11,8,0,Buterin,exclusive,0,Z13,252
DJjZe8Q,508849,95.0409,2,3,0,Buterin,legendary,0,Z12,288
DJjZe8Q,512094,95.117,10,5,0,Finney,cross,0,Z20,239
DJjZe8Q,424277,94.2757,7,1,0,Szabo,elite,0,Z19,256
DJjZe8Q,416660,94.9079,1,2,0,Buterin,cross,0,Z32,264
DJjZe8Q,319823,95.0888,6,4,0,Nakamoto,elite,0,Z6,237
DJjZe8Q,601621,96.8598,4,12,0,Buterin,elite,0,Z36,232
DJjZe8Q,528467,95.8141,8,10,0,Finney,cross,0,Z15,259
DJjZe8Q,509997,96.282,9,11,0,Finney,elite,1,Z24,250
DJjZe8Q,53231,95.1369,3,6,0,Buterin,legendary,1,Z12,267
JTLMNP1v,522933,96.1667,4,12,0,Finney,elite,1,Z16,298
JTLMNP1v,498668,96.1387,1,11,0,Buterin,pacer,1,Z203,241
JTLMNP1v,589871,95.2982,7,6,0,Finney,elite,0,Z19,287
JTLMNP1v,508962,95.3773,9,7,0,Buterin,exclusive,0,Z13,276
JTLMNP1v,590258,95.1979,5,5,0,Buterin,cross,0,Z56,234
JTLMNP1v,593047,94.4305,10,1,1944000000000000,Buterin,elite,0,Z39,255
JTLMNP1v,529553,94.8232,8,3,486000000000000,Buterin,exclusive,1,Z40,287
JTLMNP1v,594286,95.093,6,4,0,Szabo,elite,0,Z22,286
JTLMNP1v,480666,95.89,3,10,0,Buterin,legendary,0,Z18,240
JTLMNP1v,594649,94.6764,12,2,810000000000000,Finney,cross,0,Z50,281
JTLMNP1v,503599,95.4553,2,8,0,Buterin,cross,0,Z54,281
JTLMNP1v,584415,95.8481,11,9,0,Buterin,elite,0,Z25,259
bCb5TRe,5548,94.2606,7,4,0,Nakamoto,exclusive,0,Z3,246
bCb5TRe,445642,94.4817,2,6,0,Finney,elite,1,Z21,297
bCb5TRe,601621,92.7257,3,1,0,Buterin,elite,0,Z36,232
bCb5TRe,491273,94.4668,6,5,0,Buterin,cross,0,Z40,251
bCb5TRe,601603,94.4987,8,7,0,Buterin,elite,0,Z13,252
bCb5TRe,528467,95.8203,11,12,0,Finney,cross,0,Z15,259
bCb5TRe,420063,95.0371,9,11,0,Buterin,pacer,0,Z268,266
bCb5TRe,426043,94.9164,4,10,0,Finney,legendary,0,Z12,285
bCb5TRe,596821,93.5904,5,2,0,Buterin,exclusive,1,Z27,279
bCb5TRe,18055,93.9885,1,3,0,Szabo,legendary,1,Z7,292
bCb5TRe,528730,94.7649,12,8,0,Finney,cross,0,Z17,261
bCb5TRe,394953,94.7891,10,9,0,Buterin,elite,0,Z26,242
yo9dlXJ,582748,96.0022,3,1,0,Buterin,elite,1,Z23,290
yo9dlXJ,398354,96.7554,9,11,0,Buterin,elite,0,Z51,252
yo9dlXJ,407855,96.056,10,3,0,Buterin,cross,1,Z39,274
yo9dlXJ,407840,96.4166,2,5,0,Buterin,exclusive,0,Z24,258
yo9dlXJ,501804,96.0332,11,2,0,Buterin,exclusive,1,Z28,253
yo9dlXJ,486670,96.5639,8,8,0,Buterin,exclusive,0,Z24,263
yo9dlXJ,205267,96.497,7,6,0,Buterin,exclusive,0,Z14,238
yo9dlXJ,391745,96.8005,6,12,0,Buterin,elite,0,Z20,255
yo9dlXJ,431591,96.4112,1,4,0,Buterin,legendary,0,Z13,275
yo9dlXJ,517721,96.6542,5,10,0,Buterin,cross,0,Z60,236
yo9dlXJ,46422,96.6332,12,9,0,Buterin,genesis,0,Z10,273
yo9dlXJ,528730,96.501,4,7,0,Finney,cross,0,Z17,261
g1OP2dEq,398354,94.567,1,5,0,Buterin,elite,0,Z51,252
g1OP2dEq,582748,94.6766,8,8,0,Buterin,elite,1,Z23,290
g1OP2dEq,197260,94.9213,4,10,0,Finney,legendary,0,Z11,265
g1OP2dEq,501804,93.5391,6,1,0,Buterin,exclusive,1,Z28,253
g1OP2dEq,182964,94.8786,10,9,0,Finney,exclusive,0,Z12,251
g1OP2dEq,466629,94.1103,7,2,0,Buterin,exclusive,0,Z22,266
g1OP2dEq,480666,95.0797,11,12,0,Buterin,legendary,0,Z18,239
g1OP2dEq,528859,94.5845,9,6,0,Buterin,cross,0,Z268,263
g1OP2dEq,504491,94.6138,3,7,0,Buterin,pacer,0,Z149,227
g1OP2dEq,202140,95.0452,5,11,0,Buterin,legendary,1,Z13,255
g1OP2dEq,143839,94.2216,12,3,0,Nakamoto,exclusive,0,Z4,268
g1OP2dEq,528730,94.3629,2,4,0,Finney,cross,0,Z17,261
PH5y8yLI,597121,93.9805,10,2,1620000000000000,Buterin,elite,0,Z40,274
PH5y8yLI,588199,94.1678,8,5,0,Finney,elite,0,Z17,300
PH5y8yLI,505901,94.7415,7,7,0,Buterin,cross,1,Z51,290
PH5y8yLI,472280,95.318,11,10,0,Buterin,elite,1,Z28,299
PH5y8yLI,595968,94.1029,2,4,0,Szabo,elite,0,Z12,300
PH5y8yLI,593680,95.0035,1,8,0,Buterin,elite,0,Z61,275
PH5y8yLI,525505,95.0909,5,9,0,Buterin,elite,0,Z39,257
PH5y8yLI,463377,95.5826,4,12,0,Buterin,pacer,0,Z32,273
PH5y8yLI,599069,95.493,12,11,0,Buterin,exclusive,0,Z30,295
PH5y8yLI,590947,93.2189,9,1,3888000000000000,Szabo,elite,1,Z10,300
PH5y8yLI,601040,94.6783,3,6,0,Buterin,elite,0,Z27,278
PH5y8yLI,526214,94.0373,6,3,972000000000000,Finney,cross,0,Z37,257
1adUJgs,116012,94.9807,8,7,0,Finney,legendary,0,Z11,267
1adUJgs,197260,94.8494,10,6,0,Finney,legendary,0,Z11,265
1adUJgs,501804,96.4087,1,12,0,Buterin,exclusive,1,Z28,253
1adUJgs,594624,94.6248,3,2,0,Finney,elite,0,Z15,296
1adUJgs,208533,94.7834,7,4,0,Finney,legendary,1,Z10,270
1adUJgs,516072,94.8391,9,5,0,Buterin,exclusive,0,Z18,291
1adUJgs,591607,95.013,12,8,0,Buterin,elite,0,Z18,267
1adUJgs,463377,94.478,4,1,0,Buterin,pacer,0,Z32,273
1adUJgs,133075,95.211,6,10,0,Finney,legendary,0,Z10,265
1adUJgs,217105,95.3829,2,11,0,Nakamoto,exclusive,1,Z4,292
1adUJgs,499846,95.1736,11,9,0,Buterin,pacer,0,Z268,291
1adUJgs,528730,94.7669,5,3,0,Finney,cross,0,Z17,261
iCCEvWt,526958,97.213,6,7,0,Buterin,cross,0,Z110,278
iCCEvWt,529556,97.1991,8,6,0,Buterin,elite,0,Z23,300
iCCEvWt,591895,97.4686,10,9,0,Buterin,elite,1,Z20,300
iCCEvWt,91986,97.4816,7,10,0,Buterin,exclusive,1,Z19,293
iCCEvWt,504215,97.3156,12,8,0,Buterin,legendary,0,Z18,300
iCCEvWt,528583,97.4978,3,11,0,Buterin,elite,1,Z28,300
iCCEvWt,27478,97.5193,2,12,0,Buterin,genesis,0,Z10,270
iCCEvWt,513829,97.1674,9,2,4320000000000000,Finney,cross,0,Z50,285
iCCEvWt,141871,97.1922,5,4,0,Szabo,legendary,0,Z6,300
iCCEvWt,491605,97.1986,11,5,0,Buterin,pacer,0,Z112,300
iCCEvWt,526937,97.1674,1,3,2592000000000000,Buterin,elite,0,Z35,300
iCCEvWt,193903,97.0946,4,1,10368000000000000,Nakamoto,exclusive,0,Z6,300
WpeALNJJ,30141,95.3822,12,10,0,Buterin,genesis,0,Z9,264
WpeALNJJ,208824,96.1729,9,12,0,Szabo,exclusive,1,Z6,297
WpeALNJJ,394986,95.2714,11,8,0,Finney,exclusive,0,Z15,252
WpeALNJJ,20736,95.2756,2,9,0,Buterin,genesis,0,Z9,227
WpeALNJJ,588649,94.934,6,4,0,Nakamoto,cross,0,Z23,230
WpeALNJJ,445642,94.13,5,1,0,Finney,elite,1,Z21,297
WpeALNJJ,493538,94.8967,10,3,0,Buterin,pacer,0,Z268,253
WpeALNJJ,391044,95.4422,7,11,0,Finney,exclusive,0,Z17,244
WpeALNJJ,399969,94.7817,8,2,0,Buterin,elite,1,Z19,259
WpeALNJJ,139875,95.1057,1,6,0,Finney,legendary,0,Z14,253
WpeALNJJ,463183,95.0559,3,5,0,Buterin,exclusive,0,Z30,265
WpeALNJJ,481837,95.2067,4,7,0,Buterin,legendary,0,Z18,264
Vx4Of8,3813,96.2231,12,5,0,Buterin,genesis,0,Z8,267
Vx4Of8,208824,96.5054,2,8,0,Szabo,exclusive,1,Z6,297
Vx4Of8,369089,96.5101,7,9,0,Buterin,legendary,0,Z17,250
Vx4Of8,42726,96.5443,8,10,0,Buterin,genesis,0,Z9,295
Vx4Of8,529668,95.9999,6,3,0,Buterin,elite,1,Z27,292
Vx4Of8,445642,96.1208,4,4,0,Finney,elite,1,Z21,297
Vx4Of8,424277,96.3524,10,6,0,Szabo,elite,0,Z19,256
Vx4Of8,493538,96.416,5,7,0,Buterin,pacer,0,Z268,253
Vx4Of8,42727,96.8161,3,11,0,Buterin,genesis,0,Z9,275
Vx4Of8,476284,96.8251,1,12,0,Szabo,cross,0,Z21,255
Vx4Of8,495414,95.3266,11,1,0,Buterin,elite,0,Z18,247
Vx4Of8,399969,95.7423,9,2,0,Buterin,elite,0,Z19,259
5I4Lypoy,351764,96.219,10,11,0,Nakamoto,elite,0,Z6,253
5I4Lypoy,58815,95.9554,5,9,0,Finney,legendary,0,Z10,252
5I4Lypoy,190819,95.6617,9,7,0,Finney,exclusive,1,Z14,299
5I4Lypoy,343572,95.977,12,10,0,Nakamoto,exclusive,0,Z4,239
5I4Lypoy,476065,95.4064,11,4,0,Finney,legendary,0,Z10,295
5I4Lypoy,29537,95.337,6,3,0,Buterin,genesis,0,Z8,283
5I4Lypoy,529668,95.0117,4,1,0,Buterin,elite,1,Z27,292
5I4Lypoy,445642,95.5523,3,5,0,Finney,elite,0,Z21,297
5I4Lypoy,464200,95.7133,2,8,0,Buterin,pacer,0,Z230,266
5I4Lypoy,501804,96.2795,8,12,0,Buterin,exclusive,1,Z28,253
5I4Lypoy,185217,95.6529,1,6,0,Buterin,legendary,0,Z11,204
5I4Lypoy,459078,95.1314,7,2,0,Nakamoto,cross,0,Z20,279
zcQkODRl,410672,96.0482,7,11,0,Buterin,cross,0,Z36,291
zcQkODRl,517900,95.2117,6,2,0,Nakamoto,elite,0,Z8,294
zcQkODRl,353812,95.1334,12,1,0,Finney,exclusive,1,Z11,265
zcQkODRl,508849,95.2359,11,5,0,Buterin,legendary,0,Z12,288
zcQkODRl,42020,96.3689,10,12,0,Buterin,genesis,0,Z9,272
zcQkODRl,394770,95.8732,3,9,0,Buterin,exclusive,0,Z21,272
zcQkODRl,43733,95.939,4,10,0,Buterin,genesis,0,Z9,299
zcQkODRl,498320,95.5054,2,8,0,Buterin,pacer,0,Z268,286
zcQkODRl,499698,95.2134,5,3,0,Buterin,pacer,0,Z268,264
zcQkODRl,462035,95.4285,8,7,0,Buterin,elite,0,Z16,270
zcQkODRl,391241,95.4148,9,6,0,Buterin,legendary,1,Z16,257
zcQkODRl,399969,95.2201,1,4,0,Buterin,elite,1,Z19,259
4K9HqAI4,522933,95.542,12,9,0,Finney,elite,1,Z16,297
4K9HqAI4,596232,95.0192,6,4,0,Buterin,elite,1,Z40,286
4K9HqAI4,505901,94.7124,11,3,486000000000000,Buterin,cross,1,Z51,290
4K9HqAI4,596987,95.6718,4,10,0,Finney,elite,0,Z32,283
4K9HqAI4,480666,95.3755,7,6,0,Buterin,legendary,0,Z18,239
4K9HqAI4,594649,96.2482,9,11,0,Finney,cross,0,Z50,281
4K9HqAI4,327329,95.2878,3,5,0,Nakamoto,elite,0,Z10,275
4K9HqAI4,601040,95.4263,1,7,0,Buterin,elite,0,Z27,278
4K9HqAI4,526915,94.4724,5,1,1944000000000000,Buterin,elite,0,Z35,293
4K9HqAI4,503599,94.5679,8,2,810000000000000,Buterin,cross,0,Z54,281
4K9HqAI4,584415,96.2702,2,12,0,Buterin,elite,0,Z25,259
4K9HqAI4,487150,95.4992,10,8,0,Finney,exclusive,0,Z20,269
f2a7rQk5,440417,96.1711,8,2,0,Buterin,cross,0,Z43,293
f2a7rQk5,353812,96.3563,2,6,0,Finney,exclusive,1,Z11,265
f2a7rQk5,394770,96.0722,7,1,0,Buterin,exclusive,0,Z21,272
f2a7rQk5,521180,96.3586,10,7,0,Buterin,cross,0,Z94,271
f2a7rQk5,98813,96.5242,4,8,0,Buterin,legendary,0,Z18,261
f2a7rQk5,424277,96.2274,12,3,0,Szabo,elite,1,Z19,255
f2a7rQk5,134719,96.2936,1,5,0,Buterin,legendary,0,Z16,257
f2a7rQk5,501804,96.5377,6,10,0,Buterin,exclusive,0,Z28,253
f2a7rQk5,25085,97.01,3,12,0,Buterin,genesis,1,Z10,243
f2a7rQk5,25139,96.5248,5,9,0,Buterin,genesis,0,Z9,288
f2a7rQk5,598689,96.8342,9,11,0,Buterin,cross,0,Z61,269
f2a7rQk5,422753,96.2694,11,4,0,Szabo,elite,0,Z19,208
aksDYw5D,320219,95.794,10,11,0,Nakamoto,elite,1,Z9,261
aksDYw5D,518043,94.4406,4,5,0,Buterin,elite,0,Z40,257
aksDYw5D,190819,93.7564,8,1,0,Finney,exclusive,1,Z14,299
aksDYw5D,594624,94.0848,5,2,0,Finney,elite,0,Z15,296
